id	name	family	is_client_req	tier	evidence
0xEE8D	Activity_ActivityStateChangedVital	Activity_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xEECE	Community_GetActorVowLockListVital	Community_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv
0xF1D4	KnowledgeGuru_ActorAnswerQuizVital	KnowledgeGuru_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv
0xF247	Equipment_RefreshLuckyEnhancementProbabilityVital	Equipment_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv
0xF33F	TreasureHunt_ExcavatingResultVital	TreasureHunt_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xF375	Express_InitalizeActorExpressVital	Express_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xF851	CollectionObj_GetCollectEffectVital	CollectionObj_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xFA07	Channel_JoinOriginalSinChannelVital	Channel_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xFAF1	Community_ReplyLetterInABottleVital	Community_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xFB51	Community_ThrowLetterInABottleVital	Community_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
0xFD10	Community_RequestSoulMateMatchVital	Community_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv
0xFD4B	Community_UseBlankPenpalLetterVital	Community_	0	NAME-ONLY	docs/PF_VITAL_NAMES.json+pf_bridge/external/PF_PROTOCOL_REGISTRY.tsv+pf_bridge/external/PF_SERIALIZER_FIELDS.tsv+docs/UI_LANE.md
